title,imdb,year,decade code,binary,code,clean_test,average_sentiment,budget,domgross
Master and Commander: The Far Side of the World,tt0311113,2003,2.0,FAIL,2003FAIL,nowomen,0.7556879999999999,135000000,93926386.0
Mona Lisa Smile,tt0304415,2003,2.0,PASS,2003PASS,ok,0.8538319999999999,65000000,63803100.0
Monster,tt0340855,2003,2.0,PASS,2003PASS,ok,0.293592,5000000,34469210.0
Mystic River,tt0327056,2003,2.0,PASS,2003PASS,ok,-0.20653600000000005,30000000,90135191.0
Peter Pan,tt0316396,2003,2.0,PASS,2003PASS,ok,0.9696879999999999,100000000,48417850.0
Pirates of the Caribbean: The Curse of the Black Pearl,tt0325980,2003,2.0,FAIL,2003FAIL,men,0.912148,125000000,305411224.0
Pride and Prejudice,tt0366920,2003,2.0,PASS,2003PASS,ok,0.506132,28000000,38372662.0
S.W.A.T.,tt0257076,2003,2.0,PASS,2003PASS,ok,0.33219600000000005,70000000,116877597.0
Scary Movie 3,tt0306047,2003,2.0,PASS,2003PASS,ok,0.7782708333333334,45000000,110000082.0
Secondhand Lions,tt0327137,2003,2.0,FAIL,2003FAIL,notalk,0.8681360000000001,30000000,42070939.0
Shanghai Knights,tt0300471,2003,2.0,FAIL,2003FAIL,notalk,0.7026680000000001,50000000,60470220.0
Shattered Glass,tt0323944,2003,2.0,FAIL,2003FAIL,men,0.6616920000000001,6000000,2207975.0
Sinbad: Legend of the Seven Seas,tt0165982,2003,2.0,FAIL,2003FAIL,men,0.7144879999999999,60000000,26483452.0
Something&#39;s Gotta Give,tt0337741,2003,2.0,FAIL,2003FAIL,dubious,0.8565199999999998,80000000,124685242.0
Spy Kids 3-D: Game Over,tt0338459,2003,2.0,PASS,2003PASS,ok,0.30882800000000005,40000000,111760631.0
Swimming Pool,tt0324133,2003,2.0,PASS,2003PASS,ok,0.6084360000000001,7800000,10130108.0
Terminator 3: Rise of the Machines,tt0181852,2003,2.0,PASS,2003PASS,ok,0.3174249999999999,170000000,150358296.0
The Core,tt0298814,2003,2.0,PASS,2003PASS,ok,0.5329079999999998,85000000,31111260.0
The Italian Job,tt0317740,2003,2.0,FAIL,2003FAIL,notalk,0.8372959999999999,60000000,106126012.0
The Jungle Book 2,tt0283426,2003,2.0,FAIL,2003FAIL,nowomen,0.5315080000000001,20000000,47901582.0
The Last Samurai,tt0325710,2003,2.0,FAIL,2003FAIL,nowomen,0.7398319999999998,140000000,111110575.0
The League of Extraordinary Gentlemen,tt0311429,2003,2.0,FAIL,2003FAIL,nowomen,0.5805600000000001,78000000,66465204.0
The Lord of the Rings: The Return of the King,tt0167260,2003,2.0,FAIL,2003FAIL,notalk,0.6555439999999999,94000000,377845905.0
The Matrix Reloaded,tt0234215,2003,2.0,PASS,2003PASS,ok,0.4013200000000002,127000000,281553689.0
The Matrix Revolutions,tt0242653,2003,2.0,PASS,2003PASS,ok,0.30636800000000003,110000000,139259759.0
The Missing,tt0338188,2003,2.0,PASS,2003PASS,ok,0.442812,65000000,26900336.0
The School of Rock,tt0332379,2003,2.0,FAIL,2003FAIL,dubious,0.8201360000000001,20000000,81261177.0
Thirteen,tt0328538,2003,2.0,PASS,2003PASS,ok,0.180424,2000000,4601043.0
Timeline,tt0300556,2003,2.0,FAIL,2003FAIL,notalk,0.7801680000000001,80000000,19480739.0
Undead,tt0339840,2003,2.0,PASS,2003PASS,ok,0.16471600000000006,750000,41196.0
Underworld,tt0320691,2003,2.0,FAIL,2003FAIL,dubious,0.5299400000000001,22000000,51970690.0
Wrong Turn,tt0295700,2003,2.0,PASS,2003PASS,ok,0.08415833333333332,10000000,15417771.0
X2 (X-Men 2),tt0290334,2003,2.0,PASS,2003PASS,ok,0.957208,125000000,214949694.0
25th Hour,tt0307901,2002,2.0,FAIL,2002FAIL,men,0.3814760000000001,4500000,13084595.0
28 Days Later...,tt0289043,2002,2.0,PASS,2002PASS,ok,-0.243512,8000000,45064915.0
8 femmes,tt0283832,2002,2.0,PASS,2002PASS,ok,0.56028,8000000,3076425.0
8 Mile,tt0298203,2002,2.0,FAIL,2002FAIL,notalk,0.792028,41000000,116724075.0
About Schmidt,tt0257360,2002,2.0,FAIL,2002FAIL,notalk,0.7790159999999999,30000000,65005217.0
Adaptation,tt0268126,2002,2.0,FAIL,2002FAIL,dubious,0.7611399999999997,18500000,22498520.0
All or Nothing,tt0286261,2002,2.0,PASS,2002PASS,ok,0.426464,9000000,184255.0
Antwone Fisher,tt0168786,2002,2.0,FAIL,2002FAIL,notalk,0.531964,12500000,21078145.0
Austin Powers in Goldmember,tt0295178,2002,2.0,FAIL,2002FAIL,notalk,0.5390879999999999,63000000,213117789.0
Bend It Like Beckham,tt0286499,2002,2.0,PASS,2002PASS,ok,0.79396,5600000,32543449.0
Blade II,tt0187738,2002,2.0,FAIL,2002FAIL,notalk,0.3363399999999999,54000000,81676888.0
Blue Crush,tt0300532,2002,2.0,PASS,2002PASS,ok,0.7154520000000001,30000000,40118420.0
Cabin Fever,tt0303816,2002,2.0,PASS,2002PASS,ok,-0.153488,1500000,21158188.0
Carrie,tt0319970,2002,2.0,PASS,2002PASS,ok,0.12434400000000005,30000000,35266619.0
Catch Me If You Can,tt0264464,2002,2.0,FAIL,2002FAIL,notalk,0.8598359999999998,52000000,164606800.0
Chicago,tt0299658,2002,2.0,PASS,2002PASS,ok,0.7520120000000001,30000000,170687518.0
Crossroads,tt0275022,2002,2.0,PASS,2002PASS,ok,0.5261478260869565,12000000,37188667.0
Death to Smoochy,tt0266452,2002,2.0,FAIL,2002FAIL,men,0.5975760000000001,50000000,8355815.0
Die Another Day,tt0246460,2002,2.0,FAIL,2002FAIL,men,0.05578000000000001,142000000,160942139.0
Drumline,tt0303933,2002,2.0,FAIL,2002FAIL,notalk,0.7425360000000001,20000000,56398162.0
Equilibrium,tt0238380,2002,2.0,FAIL,2002FAIL,notalk,0.5325200000000001,20000000,1190018.0
Far from Heaven,tt0297884,2002,2.0,PASS,2002PASS,ok,0.8474999999999997,13500000,15901849.0
Frida,tt0120679,2002,2.0,FAIL,2002FAIL,men,0.766996,12000000,25885000.0
Funny Ha Ha,tt0327753,2002,2.0,PASS,2002PASS,ok,0.52998,30000,77070.0
Gangs of New York,tt0217505,2002,2.0,FAIL,2002FAIL,notalk,0.4226920000000001,97000000,77730500.0
Gerry,tt0302674,2002,2.0,FAIL,2002FAIL,nowomen,0.005715999999999992,7000000,254683.0
Harry Potter and the Chamber of Secrets,tt0295297,2002,2.0,PASS,2002PASS,ok,0.8184799999999999,100000000,261987880.0
High Crimes,tt0257756,2002,2.0,PASS,2002PASS,ok,0.5244800000000001,42000000,41543207.0
I Spy,tt0297181,2002,2.0,FAIL,2002FAIL,notalk,0.5171439999999999,70000000,33561137.0
Ice Age,tt0268380,2002,2.0,FAIL,2002FAIL,nowomen,0.8771319999999997,65000000,176387405.0
Igby Goes Down,tt0280760,2002,2.0,FAIL,2002FAIL,men,0.5954160000000001,9000000,4777465.0
Insomnia,tt0278504,2002,2.0,FAIL,2002FAIL,notalk,0.584336,46000000,67263182.0
Lilo and Stitch,tt0275847,2002,2.0,PASS,2002PASS,ok,0.7059120000000001,80000000,145771527.0
Maid in Manhattan,tt0252076,2002,2.0,PASS,2002PASS,ok,0.7702120000000001,55000000,93932896.0
May,tt0303361,2002,2.0,PASS,2002PASS,ok,0.212084,1750000,145540.0
Men in Black II,tt0120912,2002,2.0,FAIL,2002FAIL,notalk,0.5375399999999999,140000000,190418803.0
Minority Report,tt0181689,2002,2.0,FAIL,2002FAIL,notalk,0.21989200000000006,102000000,132024714.0
Mr Deeds,tt0280590,2002,2.0,FAIL,2002FAIL,men,0.6043208333333333,50000000,126293452.0
My Big Fat Greek Wedding,tt0259446,2002,2.0,PASS,2002PASS,ok,0.7781920000000001,5000000,241438208.0
Panic Room,tt0258000,2002,2.0,PASS,2002PASS,ok,0.17696399999999998,48000000,95308367.0
Phone Booth,tt0183649,2002,2.0,FAIL,2002FAIL,notalk,0.6539840000000001,11000000,46566212.0
Queen of the Damned,tt0238546,2002,2.0,PASS,2002PASS,ok,0.6036959999999998,35000000,30307804.0
Rabbit-Proof Fence,tt0252444,2002,2.0,PASS,2002PASS,ok,0.5934159999999999,7000000,6199600.0
Real Women Have Curves,tt0296166,2002,2.0,PASS,2002PASS,ok,0.8386239999999999,3000000,5853194.0
Red Dragon,tt0289765,2002,2.0,FAIL,2002FAIL,notalk,0.5603120000000001,78000000,92955420.0
Reign of Fire,tt0253556,2002,2.0,FAIL,2002FAIL,notalk,0.41228,60000000,43061982.0
Resident Evil,tt0120804,2002,2.0,PASS,2002PASS,ok,0.35230799999999995,35000000,40119709.0
Scooby-Doo,tt0267913,2002,2.0,PASS,2002PASS,ok,0.4749125,84000000,153294164.0
Signs,tt0286106,2002,2.0,FAIL,2002FAIL,notalk,0.5789440000000002,70702619,227965690.0
Snow Dogs,tt0281373,2002,2.0,FAIL,2002FAIL,notalk,0.798248,32000000,81150692.0
Solaris,tt0307479,2002,2.0,FAIL,2002FAIL,notalk,0.6718959999999999,47000000,14970038.0
Spider-Man,tt0145487,2002,2.0,FAIL,2002FAIL,notalk,0.8809359999999998,139000000,403706375.0
Spirit: Stallion of the Cimarron,tt0166813,2002,2.0,FAIL,2002FAIL,nowomen,0.729324,80000000,73215310.0
Spun,tt0283003,2002,2.0,PASS,2002PASS,ok,0.4692399999999999,4500000,410241.0
Spy Kids 2: Island of Lost Dreams,tt0287717,2002,2.0,PASS,2002PASS,ok,0.4482160000000001,38000000,85846296.0
Star Trek: Nemesis,tt0253754,2002,2.0,FAIL,2002FAIL,notalk,0.6331760000000001,60000000,43254409.0
Star Wars: Episode II - Attack of the Clones,tt0121765,2002,2.0,FAIL,2002FAIL,dubious,0.16903599999999994,115000000,310676740.0
The Adventures of Pluto Nash,tt0180052,2002,2.0,FAIL,2002FAIL,men,0.353712,100000000,4411102.0
The Banger Sisters,tt0280460,2002,2.0,PASS,2002PASS,ok,0.7114919999999999,10000000,30306281.0
The Bourne Identity,tt0258463,2002,2.0,FAIL,2002FAIL,notalk,0.68926,60000000,121468960.0
The Dangerous Lives of Altar Boys,tt0238924,2002,2.0,FAIL,2002FAIL,notalk,0.7961120000000002,12000000,1779284.0
The Good Girl,tt0279113,2002,2.0,PASS,2002PASS,ok,0.543892,8000000,14018296.0
The Hours,tt0274558,2002,2.0,PASS,2002PASS,ok,0.484684,25000000,41675994.0
The Importance of Being Earnest,tt0278500,2002,2.0,PASS,2002PASS,ok,0.9790840000000002,15000000,8378141.0
The Lord of the Rings: The Two Towers,tt0167261,2002,2.0,FAIL,2002FAIL,notalk,0.6989800000000002,94000000,342548984.0
The Powerpuff Girls,tt0289408,2002,2.0,PASS,2002PASS,ok,0.6181833333333333,25000000,11411644.0
The Quiet American,tt0258068,2002,2.0,FAIL,2002FAIL,men,0.8756119999999998,20000000,12987647.0
The Ring,tt0298130,2002,2.0,PASS,2002PASS,ok,0.040372000000000005,48000000,129094024.0
The Rules of Attraction,tt0292644,2002,2.0,FAIL,2002FAIL,dubious,0.569196,4000000,6525762.0
The Santa Clause 2,tt0304669,2002,2.0,FAIL,2002FAIL,notalk,0.752024,65000000,139225854.0
The Sweetest Thing,tt0253867,2002,2.0,PASS,2002PASS,ok,0.451348,43000000,24430272.0
The Transporter,tt0293662,2002,2.0,FAIL,2002FAIL,nowomen,0.6764239999999999,21000000,25296447.0
The Tuxedo,tt0290095,2002,2.0,FAIL,2002FAIL,nowomen,0.7594920000000001,60000000,50586000.0
Treasure Planet,tt0133240,2002,2.0,FAIL,2002FAIL,notalk,0.7703720000000001,100000000,38120554.0
Tuck Everlasting,tt0283084,2002,2.0,PASS,2002PASS,ok,0.8144560000000001,15000000,19161999.0
Two Weeks Notice,tt0313737,2002,2.0,PASS,2002PASS,ok,0.766532,60000000,93354918.0
We Were Soldiers,tt0277434,2002,2.0,PASS,2002PASS,ok,-0.4355200000000001,70000000,78120196.0
Whale Rider,tt0298228,2002,2.0,PASS,2002PASS,ok,0.8895639999999999,4300000,20779666.0
White Oleander,tt0283139,2002,2.0,PASS,2002PASS,ok,0.113372,16000000,16357770.0
xXx,tt0295701,2002,2.0,FAIL,2002FAIL,notalk,0.4575625,70000000,141930000.0
A Beautiful Mind,tt0268978,2001,2.0,FAIL,2001FAIL,notalk,0.7452439999999999,78000000,170708996.0
A Knight&#39;s Tale,tt0183790,2001,2.0,FAIL,2001FAIL,men,0.96002,41000000,56083966.0
Along Came A Spider,tt0164334,2001,2.0,PASS,2001PASS,ok,0.7190119999999998,28000000,74058698.0
American Outlaws,tt0244000,2001,2.0,FAIL,2001FAIL,notalk,0.54078,35000000,13264986.0
Antitrust,tt0218817,2001,2.0,FAIL,2001FAIL,men,0.5641440000000001,30000000,10965209.0
Artificial Intelligence: AI,tt0212720,2001,2.0,FAIL,2001FAIL,notalk,0.6414480000000001,90000000,78616689.0
Atlantis: The Lost Empire,tt0230011,2001,2.0,FAIL,2001FAIL,notalk,0.8278680000000002,90000000,84052762.0
Black Hawk Down,tt0265086,2001,2.0,FAIL,2001FAIL,nowomen,-0.04741200000000001,95000000,108638745.0
Blow,tt0221027,2001,2.0,FAIL,2001FAIL,notalk,0.580308,30000000,52990775.0
Bridget Jones&#39;s Diary,tt0243155,2001,2.0,PASS,2001PASS,ok,0.7658799999999999,25000000,71500556.0
Don&#39;t Say A Word,tt0260866,2001,2.0,PASS,2001PASS,ok,0.30272400000000005,50000000,54997476.0
Donnie Darko,tt0246578,2001,2.0,FAIL,2001FAIL,dubious,0.445036,4500000,1270522.0
Dr. Dolittle 2,tt0240462,2001,2.0,PASS,2001PASS,ok,0.719688,72000000,112950721.0
Evolution,tt0251075,2001,2.0,PASS,2001PASS,ok,0.6355,80000000,38311134.0
From Hell,tt0120681,2001,2.0,FAIL,2001FAIL,dubious,0.110748,35000000,31598308.0
Ghost World,tt0162346,2001,2.0,PASS,2001PASS,ok,0.584008,5500000,6217849.0
Gosford Park,tt0280707,2001,2.0,PASS,2001PASS,ok,0.496332,18000000,41300105.0
Hannibal,tt0212985,2001,2.0,PASS,2001PASS,ok,0.2984200000000001,87000000,165092266.0
Harry Potter and the Sorcerer&#39;s Stone,tt0241527,2001,2.0,PASS,2001PASS,ok,0.8024639999999998,125000000,317575550.0
Hedwig and the Angry Inch,tt0248845,2001,2.0,PASS,2001PASS,ok,0.792852,6000000,3067312.0
High Heels and Low Lifes,tt0253126,2001,2.0,PASS,2001PASS,ok,0.5512520000000001,10000000,226792.0
Impostor,tt0160399,2001,2.0,FAIL,2001FAIL,nowomen,0.4419160000000001,40000000,6114237.0
Jason X,tt0211443,2001,2.0,PASS,2001PASS,ok,-0.209308,14000000,13121555.0
Jay and Silent Bob Strike Back,tt0261392,2001,2.0,PASS,2001PASS,ok,0.7849360000000002,22000000,30059386.0
Jeepers Creepers,tt0263488,2001,2.0,PASS,2001PASS,ok,-0.09449600000000001,10000000,37904175.0
Josie and the Pussycats,tt0236348,2001,2.0,PASS,2001PASS,ok,0.6228041666666668,22000000,14252830.0
Kate &amp; Leopold,tt0035423,2001,2.0,FAIL,2001FAIL,men,0.9568799999999998,48000000,47095453.0
Kiss of the Dragon,tt0271027,2001,2.0,FAIL,2001FAIL,notalk,0.33397600000000005,25000000,36833473.0
Kissing Jessica Stein,tt0264761,2001,2.0,PASS,2001PASS,ok,0.7562840000000002,1500000,7025722.0
L.I.E.,tt0242587,2001,2.0,FAIL,2001FAIL,notalk,0.4752000000000001,700000,1140965.0
Lara Croft: Tomb Raider,tt0146316,2001,2.0,FAIL,2001FAIL,nowomen,0.4724240000000001,94000000,131144183.0
Legally Blonde,tt0250494,2001,2.0,PASS,2001PASS,ok,0.8942239999999998,18000000,96493426.0
Lovely and Amazing,tt0258273,2001,2.0,PASS,2001PASS,ok,0.703108,250000,4210379.0
Monkeybone,tt0166276,2001,2.0,FAIL,2001FAIL,dubious,0.359428,75000000,5409517.0
Monsoon Wedding,tt0265343,2001,2.0,PASS,2001PASS,ok,0.8539240000000001,1200000,13876974.0
"Monsters, Inc.",tt0198781,2001,2.0,FAIL,2001FAIL,notalk,0.832988,115000000,289423425.0
Moulin Rouge!,tt0203009,2001,2.0,PASS,2001PASS,ok,0.7719199999999999,53000000,57386369.0
Mulholland Dr.,tt0166924,2001,2.0,PASS,2001PASS,ok,0.594588,15000000,7219578.0
Nowhere in Africa,tt0161860,2001,2.0,PASS,2001PASS,ok,0.8808159999999999,6500000,6173485.0
Ocean&#39;s Eleven,tt0240772,2001,2.0,FAIL,2001FAIL,notalk,0.7701399999999999,85000000,183417150.0
Osmosis Jones,tt0181739,2001,2.0,FAIL,2001FAIL,dubious,0.4234320000000001,70000000,13596911.0
Pearl Harbor,tt0213149,2001,2.0,FAIL,2001FAIL,men,0.5891479999999999,151500000,198539855.0
Save the Last Dance,tt0206275,2001,2.0,PASS,2001PASS,ok,0.7293679999999999,13000000,91038276.0
Shallow Hal,tt0256380,2001,2.0,PASS,2001PASS,ok,0.6773560000000001,40000000,70836296.0
Shaolin Soccer,tt0286112,2001,2.0,FAIL,2001FAIL,nowomen,0.6015840000000001,10000000,488872.0
Shrek,tt0126029,2001,2.0,FAIL,2001FAIL,notalk,0.6435719999999999,50000000,267655011.0
Someone Like You...,tt0244970,2001,2.0,PASS,2001PASS,ok,0.8428760000000001,23000000,27338033.0
Spy Kids,tt0227538,2001,2.0,PASS,2001PASS,ok,0.4816639999999999,35000000,112692062.0
Super Troopers,tt0247745,2001,2.0,FAIL,2001FAIL,notalk,0.7116959999999999,3000000,18492362.0
The Fast and the Furious,tt0232500,2001,2.0,FAIL,2001FAIL,notalk,0.6392833333333333,38000000,144512310.0
The Glass House,tt0221218,2001,2.0,PASS,2001PASS,ok,0.277392,22000000,17951431.0
The Legend of Suriyothai,tt0290879,2001,2.0,PASS,2001PASS,ok,0.5790879999999998,9000000,454255.0
The Lord of the Rings: The Fellowship of the Ring,tt0120737,2001,2.0,FAIL,2001FAIL,notalk,0.844684,109000000,315544750.0
The Majestic,tt0268995,2001,2.0,FAIL,2001FAIL,notalk,0.616336,72000000,27796042.0
The One,tt0267804,2001,2.0,FAIL,2001FAIL,nowomen,0.42773999999999995,49000000,43905746.0
The Others,tt0230600,2001,2.0,PASS,2001PASS,ok,0.682276,17000000,96522687.0
The Princess Diaries,tt0247638,2001,2.0,PASS,2001PASS,ok,0.6271280000000001,30000000,108244774.0
The Royal Tenenbaums,tt0265666,2001,2.0,PASS,2001PASS,ok,0.7864760000000001,28000000,52353636.0
The Wedding Planner,tt0209475,2001,2.0,PASS,2001PASS,ok,0.5202416666666667,28000000,60400856.0
Thir13en Ghosts,tt0245674,2001,2.0,FAIL,2001FAIL,notalk,0.211132,19000000,41867960.0
Training Day,tt0139654,2001,2.0,FAIL,2001FAIL,notalk,0.326868,45000000,76261036.0
Valentine,tt0242998,2001,2.0,FAIL,2001FAIL,men,0.029320833333333324,10000000,20384136.0
Vanilla Sky,tt0259711,2001,2.0,FAIL,2001FAIL,notalk,0.6515719999999999,70000000,100614858.0
Zoolander,tt0196229,2001,2.0,PASS,2001PASS,ok,0.5909039999999999,28000000,45172250.0
28 Days,tt0191754,2000,2.0,PASS,2000PASS,ok,0.391924,43000000,37035515.0
Almost Famous,tt0181875,2000,2.0,PASS,2000PASS,ok,0.9379200000000001,60000000,32522352.0
American Psycho,tt0144084,2000,2.0,FAIL,2000FAIL,notalk,0.094568,8000000,15070285.0
Beautiful Creatures,tt0221889,2000,2.0,PASS,2000PASS,ok,0.22330000000000005,50000000,19452138.0
Best in Show,tt0218839,2000,2.0,PASS,2000PASS,ok,0.8686719999999999,6000000,18621249.0
Billy Elliot,tt0249462,2000,2.0,PASS,2000PASS,ok,0.8610559999999999,5000000,21995263.0
Boiler Room,tt0181984,2000,2.0,FAIL,2000FAIL,notalk,0.525884,9000000,16963963.0
Bring It On,tt0204946,2000,2.0,PASS,2000PASS,ok,0.7546319999999999,10000000,68353550.0
Cast Away,tt0162222,2000,2.0,FAIL,2000FAIL,notalk,0.807752,85000000,233632142.0
Cecil B. Demented,tt0173716,2000,2.0,PASS,2000PASS,ok,0.4286999999999999,10000000,1276984.0
Center Stage,tt0210616,2000,2.0,PASS,2000PASS,ok,0.8592559999999999,18000000,17200925.0
Charlie&#39;s Angels,tt0160127,2000,2.0,PASS,2000PASS,ok,0.4746640000000001,90000000,125305545.0
Chicken Run,tt0120630,2000,2.0,PASS,2000PASS,ok,0.7663639999999999,42000000,106793915.0
Chocolat,tt0241303,2000,2.0,PASS,2000PASS,ok,0.8185040000000001,25000000,71309760.0
Coyote Ugly,tt0200550,2000,2.0,FAIL,2000FAIL,men,0.6914041666666666,45000000,60786269.0
Dancer in the Dark,tt0168629,2000,2.0,PASS,2000PASS,ok,0.126564,12500000,4157491.0
"Dude, Where&#39;s My Car",tt0242423,2000,2.0,FAIL,2000FAIL,men,0.3730399999999999,14000000,46729374.0
Dune,tt0142032,2000,2.0,PASS,2000PASS,ok,0.5533279999999999,45000000,27447471.0
Erin Brockovich,tt0195685,2000,2.0,PASS,2000PASS,ok,0.7124240000000001,50000000,125548685.0
Final Destination,tt0195714,2000,2.0,FAIL,2000FAIL,notalk,-0.11143199999999996,23000000,53302314.0
Gladiator,tt0172495,2000,2.0,FAIL,2000FAIL,nowomen,0.5671039999999999,103000000,187683805.0
Gone in Sixty Seconds,tt0187078,2000,2.0,FAIL,2000FAIL,notalk,0.5342874999999999,103300000,101643008.0
High Fidelity,tt0146882,2000,2.0,FAIL,2000FAIL,men,0.567092,20000000,27277055.0
Hollow Man,tt0164052,2000,2.0,PASS,2000PASS,ok,0.4453458333333334,90000000,73209340.0
Little Nicky,tt0185431,2000,2.0,FAIL,2000FAIL,notalk,-0.15278750000000002,80000000,39442871.0
Love &amp; Basketball,tt0199725,2000,2.0,PASS,2000PASS,ok,0.8471833333333333,15000000,27441122.0
Meet the Parents,tt0212338,2000,2.0,FAIL,2000FAIL,men,0.8098480000000002,55000000,166225040.0
Memento,tt0209144,2000,2.0,FAIL,2000FAIL,notalk,0.17259600000000005,5000000,25544867.0
Miss Congeniality,tt0212346,2000,2.0,PASS,2000PASS,ok,0.902772,45000000,106807667.0
Mission to Mars,tt0183523,2000,2.0,FAIL,2000FAIL,notalk,0.6090720000000001,90000000,60874615.0
"O Brother, Where Art Thou?",tt0190590,2000,2.0,FAIL,2000FAIL,nowomen,0.9216079999999998,26000000,45506619.0
Pitch Black,tt0134847,2000,2.0,PASS,2000PASS,ok,0.5829840000000001,23000000,39235088.0
Pokemon: The Movie 2000,tt0257001,2000,2.0,FAIL,2000FAIL,men,0.6134120000000001,30000000,43746923.0
Red Planet,tt0199753,2000,2.0,FAIL,2000FAIL,nowomen,0.26297600000000004,80000000,17480890.0
Remember the Titans,tt0210945,2000,2.0,FAIL,2000FAIL,notalk,0.6917280000000001,30000000,115654751.0
Requiem for a Dream,tt0180093,2000,2.0,PASS,2000PASS,ok,0.4903319999999999,4500000,3635482.0
Return to Me,tt0122459,2000,2.0,FAIL,2000FAIL,dubious,0.863872,24000000,32662299.0
Romeo Must Die,tt0165929,2000,2.0,FAIL,2000FAIL,nowomen,0.3740040000000001,25000000,55973336.0
Rugrats in Paris:,tt0213203,2000,2.0,PASS,2000PASS,ok,0.609608,30000000,76501438.0
Saving Grace,tt0195234,2000,2.0,PASS,2000PASS,ok,0.9530559999999999,4000000,12178602.0
Scream 3,tt0134084,2000,2.0,PASS,2000PASS,ok,-0.5247541666666666,40000000,89138076.0
Sexy Beast,tt0203119,2000,2.0,FAIL,2000FAIL,men,0.4315279999999999,4300000,6946056.0
Shanghai Noon,tt0184894,2000,2.0,FAIL,2000FAIL,notalk,0.68424,55000000,56932305.0
Snatch.,tt0208092,2000,2.0,FAIL,2000FAIL,nowomen,0.743988,10000000,30093107.0
Songcatcher,tt0210299,2000,2.0,PASS,2000PASS,ok,0.8823639999999999,1800000,3050934.0
The Beach,tt0163978,2000,2.0,FAIL,2000FAIL,notalk,0.5865600000000001,50000000,39778599.0
The Cell,tt0209958,2000,2.0,FAIL,2000FAIL,men,-0.047160000000000014,35000000,61280963.0
The Emperor&#39;s New Groove,tt0120917,2000,2.0,PASS,2000PASS,ok,0.7507479999999999,100000000,89296573.0
The Gift,tt0219699,2000,2.0,FAIL,2000FAIL,dubious,0.408564,10000000,12008642.0
The Patriot,tt0187393,2000,2.0,FAIL,2000FAIL,dubious,-0.03535833333333328,110000000,113330342.0
The Road to El Dorado,tt0138749,2000,2.0,FAIL,2000FAIL,nowomen,0.9561041666666664,95000000,50802661.0
The Way of the Gun,tt0202677,2000,2.0,FAIL,2000FAIL,men,0.49362399999999995,9000000,6047856.0
The Whole Nine Yards,tt0190138,2000,2.0,PASS,2000PASS,ok,0.6075439999999999,24000000,57262492.0
Thirteen days,tt0146309,2000,2.0,FAIL,2000FAIL,notalk,0.7214800000000001,80000000,34566746.0
Titan A.E.,tt0120913,2000,2.0,PASS,2000PASS,ok,0.7553583333333332,75000000,22751979.0
Unbreakable,tt0217869,2000,2.0,FAIL,2000FAIL,nowomen,0.7371480000000001,73243106,94999143.0
Urbania,tt0182508,2000,2.0,FAIL,2000FAIL,notalk,0.5247499999999999,225000,1032075.0
Vertical Limit,tt0190865,2000,2.0,FAIL,2000FAIL,notalk,0.501344,75000000,68473360.0
What Lies Beneath,tt0161081,2000,2.0,PASS,2000PASS,ok,-0.014860000000000009,90000000,155464351.0
What Women Want,tt0207201,2000,2.0,FAIL,2000FAIL,notalk,0.8242959999999999,65000000,182805123.0
Where the Heart Is,tt0198021,2000,2.0,PASS,2000PASS,ok,0.740524,15000000,33771174.0
"Wo hu cang long (Crouching Tiger, Hidden Dragon)",tt0190332,2000,2.0,PASS,2000PASS,ok,0.7556360000000002,15000000,128067808.0
X-Men,tt0120903,2000,2.0,FAIL,2000FAIL,notalk,0.8654119999999997,75000000,157299717.0
10 Things I Hate About You,tt0147800,1999,3.0,PASS,1999PASS,ok,0.9186,13000000,38177966.0
8MM,tt0134273,1999,3.0,FAIL,1999FAIL,notalk,-0.09496399999999999,40000000,36443442.0
American Beauty,tt0169547,1999,3.0,PASS,1999PASS,ok,0.8070916666666664,15000000,130058047.0
American Pie,tt0163651,1999,3.0,FAIL,1999FAIL,men,0.8318360000000001,12000000,101800948.0
Analyze This,tt0122933,1999,3.0,FAIL,1999FAIL,notalk,0.8242240000000003,30000000,106885658.0
Anna and the King,tt0166485,1999,3.0,FAIL,1999FAIL,men,0.7557520000000001,75000000,39251128.0
Anywhere But Here,tt0149691,1999,3.0,FAIL,1999FAIL,dubious,0.6525959999999997,23000000,18653615.0
Austin Powers: The Spy Who Shagged Me,tt0145660,1999,3.0,FAIL,1999FAIL,notalk,0.526104,35000000,206040085.0
Being John Malkovich,tt0120601,1999,3.0,PASS,1999PASS,ok,0.7658879999999999,13000000,22858926.0
Black and White,tt0165643,1999,3.0,PASS,1999PASS,ok,0.201764,10000000,5241315.0
Blue Streak,tt0181316,1999,3.0,FAIL,1999FAIL,notalk,0.6275166666666666,36000000,68208190.0
Boys Don&#39;t Cry,tt0171804,1999,3.0,PASS,1999PASS,ok,0.3065159999999999,2000000,11540607.0
But I&#39;m a Cheerleader,tt0179116,1999,3.0,PASS,1999PASS,ok,0.8028160000000003,1200000,2205627.0
Carrie 2: The Rage,tt0144814,1999,3.0,PASS,1999PASS,ok,0.029856521739130462,21000000,17760244.0
Cruel Intentions,tt0139134,1999,3.0,PASS,1999PASS,ok,0.6302041666666667,11000000,38230075.0
Dick,tt0144168,1999,3.0,PASS,1999PASS,ok,0.7230759999999999,13000000,6276869.0
Dogma,tt0120655,1999,3.0,FAIL,1999FAIL,dubious,0.7588400000000002,10000000,30651422.0
